"","ARREST_PRECINCT","Population","Number_of_Arrests","Arrest_Rate","X1","DBN","School_Name.x","Cohort_Year","Cohort_Total","Grad_Total","Grad_Rate","Borough","Latitude","Longitude","Neighborhood","Building_Code","Register","Violent_Rate","Property_Crime_Rate","Major_Crime_Rate","Behavior_Rate","School_Name.y","Total_Enrollment","per_Male","per_Female","per_ELL","per_SWD","per_Asian","per_Black","per_Hispanic","per_White","per_Poverty","Transfer","District"
"448",112,112277,2688,0.0239407892978972,424,"28Q167","METROPOLITAN EXPEDITIONARY LEARNING SCHOOL",2013,100,97,0.97,"Q",40.711367,-73.856698,"Forest Hills","Q686",2123,0,0.0942063118228921,0,0.141309467734338,"Metropolitan Expeditionary Learning School",605,54,46,1.8,19.8,17.9,17.5,37.5,22.8,60.5,0,"28"
"449",113,120132,8041,0.0669347051576599,440,"29Q248","QUEENS PREPARATORY ACADEMY",2013,113,81,0.717,"Q",40.668235,-73.756839,"Springfield Gardens North","Q420",1952,0.0512295081967213,0.102459016393443,0,0.76844262295082,"Queens Preparatory Academy",465,54.8,45.2,4.3,14.2,5.2,81.5,8.6,0.2,72.3,0,"29"
"450",113,120132,8041,0.0669347051576599,442,"29Q265","EXCELSIOR PREPARATORY HIGH SCHOOL",2013,125,99,0.792,"Q",40.668235,-73.756839,"Springfield Gardens North","Q420",1952,0.0512295081967213,0.102459016393443,0,0.76844262295082,"Excelsior Preparatory High School",480,54.2,45.8,4.8,17.7,4,83.3,10,0.6,79,0,"29"
"451",113,120132,8041,0.0669347051576599,444,"29Q283","PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD S",2013,87,77,0.885,"Q",40.668235,-73.756839,"Springfield Gardens North","Q420",1952,0.0512295081967213,0.102459016393443,0,0.76844262295082,"Preparatory Academy for Writers: A College Board S",522,38.7,61.3,1.1,15.1,4,83.7,8.4,1.5,73.9,0,"29"
"452",113,120132,8041,0.0669347051576599,441,"29Q259","PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOA",2013,89,59,0.663,"Q",40.70646,-73.753579,"Hollis","Q192",1091,0.458295142071494,0.366636113657195,0.366636113657195,0.641613198900092,"Pathways College Preparatory School: A College Boa",563,50.4,49.6,3,14.9,2.8,90.1,3.7,1.1,75.3,0,"29"
"453",113,120132,8041,0.0669347051576599,419,"27Q400","AUGUST MARTIN HIGH SCHOOL",2013,123,78,0.634,"Q",40.675633,-73.783342,"Springfield Gardens North","Q400",988,0.809716599190283,0.404858299595142,0.506072874493927,0.910931174089069,"August Martin High School",853,56.3,43.7,5.9,22.4,7.5,80.3,10.4,0.6,74.1,0,"27"
"454",113,120132,8041,0.0669347051576599,443,"29Q272","GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN",2013,132,104,0.788,"Q",40.668235,-73.756839,"Springfield Gardens North","Q420",1952,0.0512295081967213,0.102459016393443,0,0.76844262295082,"George Washington Carver High School for the Scien",498,47.6,52.4,2.4,11,10,71.3,12.9,2.4,75.1,0,"29"
"455",113,120132,8041,0.0669347051576599,447,"29Q327","EAGLE ACADEMY FOR YOUNG MEN III",2013,54,50,0.926,"Q",40.691712,-73.778923,"St. Albans","Q633",345,0.289855072463768,0,0,0.289855072463768,"Eagle Academy for Young Men III",345,100,0,0.3,22.6,1.4,90.7,3.8,2,69.9,0,"29"
"456",113,120132,8041,0.0669347051576599,410,"27Q261","VOYAGES PREP  SOUTH QUEENS",2013,111,26,0.234,"Q",40.675633,-73.783342,"Springfield Gardens North","Q400",988,0.809716599190283,0.404858299595142,0.506072874493927,0.910931174089069,"Voyages Prep - South Queens",150,50.7,49.3,1.3,0.7,10.7,61.3,24,3.3,86.7,1,"27"
"457",113,120132,8041,0.0669347051576599,437,"28Q690","HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY",2013,112,90,0.804,"Q",40.686208,-73.784144,"Baisley Park","Q690",565,0.707964601769911,0.884955752212389,0.530973451327434,1.41592920353982,"High School for Law Enforcement and Public Safety",565,53.6,46.4,2.3,19.5,11.3,66.2,18.4,1.2,70.1,0,"28"
"458",114,202766,5772,0.0284663109199767,455,"30Q501","FRANK SINATRA SCHOOL OF THE ARTS HS",2013,235,219,0.932,"Q",40.756534,-73.925121,"Astoria","Q570",756,0,0,0,0,"Frank Sinatra School of the Arts High School",756,29.2,70.8,0.4,5.2,9.1,15.2,29.5,45,39.4,0,"30"
"459",114,202766,5772,0.0284663109199767,450,"30Q258","ENERGY TECH HIGH SCHOOL",2013,101,94,0.931,"Q",40.757065,-73.932664,"Queensbridge-Ravenswood-Long Island City","Q204",823,0.121506682867558,0.243013365735115,0,0.972053462940462,"Energy Tech High School",119,84.9,15.1,6.7,17.6,22.7,10.9,41.2,13.4,77.3,0,"30"
"460",114,202766,5772,0.0284663109199767,453,"30Q445","WILLIAM CULLEN BRYANT HIGH SCHOOL",2013,629,454,0.722,"Q",40.75823,-73.910514,"Astoria","Q445",2627,0.152264940997335,0.266463646745337,0.0380662352493338,0.342596117244005,"William Cullen Bryant High School",2627,56.5,43.5,16.7,12.7,27.5,6.3,49.4,16.2,72.6,0,"30"
"461",114,202766,5772,0.0284663109199767,454,"30Q450","LONG ISLAND CITY HIGH SCHOOL",2013,397,262,0.66,"Q",40.765826,-73.9328,"Astoria","Q452",2520,0.0396825396825397,0.0793650793650794,0,0.555555555555556,"Long Island City High School",2522,51.1,48.9,13,16.3,15.2,11.7,62.1,10.1,78.8,0,"30"
"462",114,202766,5772,0.0284663109199767,458,"30Q575","ACADEMY OF AMERICAN STUDIES",2013,254,235,0.925,"Q",40.751331,-73.937434,"Queensbridge-Ravenswood-Long Island City","Q451",810,0,0,0,0.246913580246914,"Academy of American Studies",810,43,57,3.3,8.4,30.4,8.3,35.7,25.3,73.1,0,"30"
"463",114,202766,5772,0.0284663109199767,459,"30Q580","BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION",2013,87,87,1,"Q",40.755366,-73.927169,"Queensbridge-Ravenswood-Long Island City","Q798",500,0,0,0,0,"Baccalaureate School for Global Education",500,44.6,55.4,0,0.6,44.8,2,19,32,44.6,0,"30"
"464",114,202766,5772,0.0284663109199767,457,"30Q555","NEWCOMERS HIGH SCHOOL",2013,270,207,0.767,"Q",40.751356,-73.937445,"Queensbridge-Ravenswood-Long Island City","Q450",929,0,0.215285252960172,0,0.322927879440258,"Newcomers High School",929,53.5,46.5,87.1,1.1,40.3,3.3,50.9,5.2,91.8,0,"30"
"465",114,202766,5772,0.0284663109199767,451,"30Q286","YOUNG WOMEN'S LEADERSHIP SCHOOL ASTORIA",2013,81,78,0.963,"Q",40.771215,-73.924591,"Old Astoria","Q739",576,0,0,0,0,"Young Women's Leadership School, Astoria",576,0,100,3.5,8.9,34.4,5.4,39.6,20.3,81.6,0,"30"
"466",120,175876,5989,0.0340524005549364,465,"31R450","CURTIS HIGH SCHOOL",2013,606,443,0.731,"R",40.644735,-74.081222,"West New Brighton-New Brighton-St. George","R450",2396,0.500834724540901,0.626043405676127,0.208681135225376,1.54424040066778,"Curtis High School",2396,47,53,5.8,18.9,7.2,38.8,33.6,20,74.6,0,"31"
"467",120,175876,5989,0.0340524005549364,468,"31R470","CONCORD HIGH SCHOOL",2013,72,11,0.153,"R",40.610868,-74.087379,"Grymes Hill-Clifton-Fox Hills","R470",169,0,0.591715976331361,0,0,"Concord High School",169,49.7,50.3,1.2,27.2,0.6,31.4,42,20.7,62.7,1,"31"
"468",120,175876,5989,0.0340524005549364,469,"31R600","RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH",2013,156,121,0.776,"R",40.642793,-74.07873,"West New Brighton-New Brighton-St. George","R600",632,0.474683544303797,0.158227848101266,0,2.37341772151899,"Ralph R. McKee Career and Technical Education High",632,70.3,29.7,2.8,25.9,5.2,32.8,40.8,20.7,69.8,0,"31"
"469",122,194822,3047,0.0156399174631202,467,"31R460","SUSAN E WAGNER HIGH SCHOOL",2013,850,730,0.859,"R",40.596803,-74.124227,"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","R460",3461,0.0577867668303958,0.260040450736781,0.0866801502455938,1.04016180294713,"Susan E. Wagner High School",3461,51.7,48.3,3.2,20.1,13.4,11.4,25.9,48.7,57,0,"31"
"470",122,194822,3047,0.0156399174631202,470,"31R605","STATEN ISLAND TECHNICAL HIGH SCHOOL",2013,326,325,0.997,"R",40.567873,-74.115373,"New Dorp-Midland Beach","R440",1235,0,0,0,0,"Staten Island Technical High School",1235,57.2,42.8,0.2,1.1,36.1,1.1,5.4,56.8,31.7,0,"31"
"471",122,194822,3047,0.0156399174631202,462,"31R080","THE MICHAEL J PETRIDES SCHOOL",2013,119,110,0.924,"R",40.608517,-74.102078,"Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","R880",1272,0.0786163522012579,0.0786163522012579,0,0.550314465408805,"The Michael J. Petrides School",1272,51.1,48.9,1.2,23.7,8.5,19.7,18.8,51.8,49.4,0,"31"
"472",122,194822,3047,0.0156399174631202,463,"31R440","NEW DORP HIGH SCHOOL",2013,683,549,0.804,"R",40.569393,-74.107737,"New Dorp-Midland Beach","R435",2734,0.146305779078274,0.329188002926116,0,0.950987564008778,"New Dorp High School",2734,51.5,48.5,4.8,19.4,7.4,11.9,27.5,50.8,57.9,0,"31"
"473",123,98032,1478,0.0150767096458299,466,"31R455","TOTTENVILLE HIGH SCHOOL",2013,1029,914,0.888,"R",40.528092,-74.192032,"Annadale-Huguenot-Prince's Bay-Eltingville","R455",4163,0.144126831611818,0.168147970213788,0.0240211386019697,0.312274801825607,"Tottenville High School",3957,51.3,48.7,1,15.3,4.6,1.9,10.7,81.6,31,0,"31"
